year,region,state,eu,total_hp,n_vessels,tuna,sardine,shrimp,others,treated,subsidy_pesos,n_times_sub,subsidy_frequency,always,sometimes,never,mean_diesel_price_mxn_l,nino34_m,hours,fg_area_km,fg_hours,landed_weight
2014,GoC,Sonora,2604008082,420,1,0,0,1,0,1,60866.896548961886,9,always,1,0,0,16.08256941683663,28.25,618.1,864.050522400971,578.7833333333333,5617
2014,GoC,Sonora,2604008116,365,1,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,720.2833333333333,904.8087201851256,664.75,7250
2014,GoC,Sonora,2604008165,1300,3,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,3859.3166666666666,3397.0557909262798,3456.333333333333,56350
2014,GoC,Sonora,2604008322,875,2,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,1675.7500000000005,2256.422578290755,1440.9333333333334,41400
2014,GoC,Sonora,2604008447,1275,3,0,0,1,0,1,2739.58017738018,9,always,1,0,0,16.08256941683663,28.25,3011,3617.5454491216424,2686.7833333333333,27148
2014,GoC,Sonora,2604008454,225,1,0,0,1,0,0,0,1,sometimes,0,1,0,16.08256941683663,28.25,965.7666666666663,1165.3452942300562,786.1666666666666,5146
2014,GoC,Sonora,2604008637,240,1,0,0,1,0,1,1521.9889874334333,6,sometimes,0,1,0,16.08256941683663,28.25,422.75000000000017,552.7588139991684,402.8,2160
2014,GoC,Sonora,2604009023,225,1,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,436.6333333333332,273.4897075522425,436.6333333333333,6047
2014,GoC,Sonora,2604009171,7580,15,0,0,1,0,1,509902.8385258986,9,always,1,0,0,16.08256941683663,28.25,21054.116666666665,16862.00960762183,16535.63333333333,266132
2014,GoC,Sonora,2604009734,365,1,0,0,1,0,1,4870.364759786987,4,sometimes,0,1,0,16.08256941683663,28.25,330.53333333333353,674.5141195975584,302.56666666666666,7370
2014,GoC,Sonora,2604009775,845,2,0,0,1,0,1,21379.440186036933,5,sometimes,0,1,0,16.08256941683663,28.25,664.8,1312.3205237960372,565.3,24125
2014,GoC,Sonora,2604009809,1890,4,0,0,1,0,1,31657.37093861541,9,always,1,0,0,16.08256941683663,28.25,3999.4666666666667,5231.118689771773,3456.233333333333,47131
2014,GoC,Sonora,2604009999,826,2,0,0,1,0,1,38962.918078295894,9,always,1,0,0,16.08256941683663,28.25,1691.833333333333,1399.708854260586,1440.0166666666667,25719
2014,GoC,Sonora,2604010336,1125,1,0,0,1,0,0,0,2,sometimes,0,1,0,16.08256941683663,28.25,33.18333333333334,75.76274570164489,20.183333333333334,NA
2014,GoC,Sonora,2604010476,730,2,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,1464.7333333333331,2031.970060391684,1272.7166666666667,15410
2014,GoC,Sonora,2604010609,402,1,0,0,1,0,1,2776.1079130785824,8,sometimes,0,1,0,16.08256941683663,28.25,873.1,1008.0921150741508,740.9666666666667,12154
2014,GoC,Sonora,2604010641,1890,5,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,5902.133333333331,8499.08616317129,5145.65,102877
2014,GoC,Sonora,2604010716,365,1,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,319.8666666666666,590.3657641895484,294.8666666666667,2890
2014,GoC,Sonora,2604010781,520,1,0,0,1,0,1,34555.23797068867,9,always,1,0,0,16.08256941683663,28.25,1817.666666666666,811.9328365095411,1114.85,19654
2014,GoC,Sonora,2604011133,835,2,0,0,1,0,0,0,6,sometimes,0,1,0,16.08256941683663,28.25,2713.166666666666,2657.5028118696846,2034.4499999999998,12230
2014,GoC,Sonora,2604011300,2155,4,0,0,1,0,1,98624.88638568648,9,always,1,0,0,16.08256941683663,28.25,5381.866666666667,4022.1636706493664,4300.583333333333,76606
2014,GoC,Sonora,2604011359,365,1,0,0,1,0,0,0,3,sometimes,0,1,0,16.08256941683663,28.25,483.70000000000005,783.1409191554291,448.7,12700
2014,GoC,Sonora,2604011409,4034,10,0,0,1,0,1,7080.292769540331,9,always,1,0,0,16.08256941683663,28.25,10888.283333333335,12672.26870978809,9326.733333333334,142439
2014,GoC,Sonora,2604011425,790,2,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,1636.0166666666664,1772.8191402721,1452.9,11297
2014,GoC,Sonora,2604011458,1438,3,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,2852.8166666666666,3256.617196835765,2531.1,26110
2014,GoC,Sonora,2604011540,365,1,0,0,1,0,1,16656.647478471496,9,always,1,0,0,16.08256941683663,28.25,739.5833333333336,984.3130240102847,673.0166666666667,8859
2014,GoC,Sonora,2604011557,1003,2,0,0,1,0,1,6331.474187723083,9,always,1,0,0,16.08256941683663,28.25,2727.2000000000016,2266.7107730860557,2358.116666666667,21190
2014,GoC,Sonora,2604011573,1212,3,0,0,1,0,1,38573.28889751293,8,sometimes,0,1,0,16.08256941683663,28.25,1790.6500000000003,2427.1907568680904,1672.5833333333333,24820
2014,GoC,Sonora,2604011581,425,1,0,0,1,0,1,19481.459039147947,9,always,1,0,0,16.08256941683663,28.25,688.8166666666668,1239.3039364829417,559.4,14420
2014,GoC,Sonora,2604011664,1732,4,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,1852.5666666666668,3343.593588185658,1757.3833333333334,29900
2014,GoC,Sonora,2604609947,365,1,0,0,1,0,0,0,6,sometimes,0,1,0,16.08256941683663,28.25,1217.6666666666667,965.6545094585135,1165.55,8180
2014,GoC,Sonora,2604609970,365,1,0,0,1,0,0,0,3,sometimes,0,1,0,16.08256941683663,28.25,700.5166666666663,853.9519126780403,549.6999999999999,NA
2014,GoC,Sonora,2604612081,708,2,0,0,1,0,0,0,3,sometimes,0,1,0,16.08256941683663,28.25,2009.3000000000002,3049.9856278356083,1796.6499999999999,NA
2014,GoC,Sonora,2604612750,420,1,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,650.5666666666668,726.2033427279384,612.75,NA
2014,GoC,Sonora,2604613758,790,2,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,1223.6,1835.0666555259668,1061.1999999999998,NA
2014,GoC,Sonora,2604615076,355,1,0,0,1,0,0,0,1,sometimes,0,1,0,16.08256941683663,28.25,620.3833333333333,551.744937565002,572.5166666666667,NA
2014,GoC,Sonora,2604615274,2080,4,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,2911.7000000000007,4878.608065649551,2350.5166666666664,NA
2014,GoC,Sonora,2607002082,2390,5,0,0,1,0,1,17350.67445674114,9,always,1,0,0,16.08256941683663,28.25,9495.8,5573.746720922514,6274.316666666667,85834
2014,GoC,Sonora,2607002108,400,1,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,667.6000000000003,808.85603118744325,579.2166666666666,14134
2014,GoC,Sonora,2607002389,614,1,0,0,1,0,0,0,6,sometimes,0,1,0,16.08256941683663,28.25,1940.3,1486.878527204697,1389.25,12607
2014,GoC,Sonora,2607002652,443,1,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,919.5833333333333,1076.7424756776,800.5833333333334,NA
2014,GoC,Sonora,2607002660,889,1,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,672.7333333333336,727.9587422650943,420.5,10228
2014,GoC,Sonora,2607002678,405,1,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,888.4166666666665,921.2430176120569,797.5166666666667,11250
2014,GoC,Sonora,2607003130,540,1,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,1525.3666666666668,654.9024970667139,741.8833333333333,12326
2014,GoC,Sonora,2607003312,503,1,0,0,1,0,0,0,6,sometimes,0,1,0,16.08256941683663,28.25,992.6333333333334,833.8823994679792,715.6333333333333,13996
2014,GoC,Sonora,2607003387,3210,5,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,6705.583333333333,4998.137169378082,4480.033333333333,89511
2014,GoC,Sonora,2607003452,450,1,0,0,1,0,1,3348.375772353553,9,always,1,0,0,16.08256941683663,28.25,2166.383333333334,1260.1104216549631,1547.7166666666667,18655
2014,GoC,Sonora,2607003460,3453,6,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,11930.749999999998,9270.03597382357,9076.966666666667,195403
2014,GoC,Sonora,2607003528,520,1,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,853.3000000000001,883.9360443962208,421.73333333333335,3909
2014,GoC,Sonora,2607003569,365,1,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,632.6833333333333,855.6036878862145,449.09999999999997,9131
2014,GoC,Sonora,2607003676,365,1,0,0,1,0,1,730.554713968048,7,sometimes,0,1,0,16.08256941683663,28.25,1329.1666666666679,837.2720632976922,919.8000000000001,11795
2014,GoC,Sonora,2607003700,1250,3,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,3725.8166666666666,3422.5689599904035,2660.9333333333334,22582
2014,GoC,Sonora,2607003726,402,1,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,1236.8000000000002,868.2391189220014,887.5,9310
2014,GoC,Sonora,2607003734,920,2,0,0,1,0,1,29039.549880229908,9,always,1,0,0,16.08256941683663,28.25,3712.8166666666666,3519.730254867326,2773.4333333333334,34547
2014,GoC,Sonora,2607003874,365,1,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,1932.5666666666668,1628.7235410864703,1528.9333333333334,19312
2014,GoC,Sonora,2607003890,1509,3,0,0,1,0,1,6087.955949733733,9,always,1,0,0,16.08256941683663,28.25,5713.966666666668,2459.741453479982,3183.45,53899
2014,GoC,Sonora,2607003981,624,1,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,310.08333333333326,1290.3615931337188,281.0833333333333,NA
2014,GoC,Sonora,2607004054,989,2,0,0,1,0,1,3043.9779748668666,9,always,1,0,0,16.08256941683663,28.25,5301.66666666667,3689.588044503476,3938,18853
2014,GoC,Sonora,2607004070,624,1,0,0,1,0,0,0,6,sometimes,0,1,0,16.08256941683663,28.25,1343.8166666666662,1257.4375024635701,1083,13667
2014,GoC,Sonora,2607004088,1569,3,0,0,1,0,1,2435.1823798934934,8,sometimes,0,1,0,16.08256941683663,28.25,3922.933333333333,2838.2256686902147,2741.3166666666666,14275
2014,GoC,Sonora,2607004104,1335,3,0,0,1,0,1,4687.726081294974,8,sometimes,0,1,0,16.08256941683663,28.25,7677.51666666667,4551.597319621165,5628.066666666667,29508
2014,GoC,Sonora,2607004138,520,1,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,676.2333333333332,772.1470727266811,460.4,8128
2014,GoC,Sonora,2607004179,450,1,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,1480.5333333333333,1233.4124481373826,1308.6,22370
2014,GoC,Sonora,2607004203,450,1,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,1459.483333333334,730.2376495184446,1021.4833333333333,2744
2014,GoC,Sonora,2607004294,365,1,0,0,1,0,1,22586.31657351215,9,always,1,0,0,16.08256941683663,28.25,842.6333333333333,1047.2500172553782,774.6166666666667,8799
2014,GoC,Sonora,2607004302,420,1,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,1285.05,999.1481516216185,805.65,21865
2014,GoC,Sonora,2607004351,450,1,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,1088.4666666666665,865.2902019180433,743.6333333333333,5503
2014,GoC,Sonora,2607004369,540,1,0,0,1,0,1,3043.9779748668666,7,sometimes,0,1,0,16.08256941683663,28.25,1873.2666666666664,1102.8553324195418,1216.05,14037
2014,GoC,Sonora,2607004385,840,2,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,2799.7333333333327,2378.0332866224053,1918.15,18423
2014,GoC,Sonora,2607004393,624,1,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,2041.8333333333328,1029.3635086347952,1533.1,24508
2014,GoC,Sonora,2607004401,624,1,0,0,1,0,1,3043.9779748668666,9,always,1,0,0,16.08256941683663,28.25,2953.2,1782.6922725896536,2342.5666666666666,23100
2014,GoC,Sonora,2607010853,450,1,0,0,1,0,1,2435.1823798934934,9,always,1,0,0,16.08256941683663,28.25,1543.65,1037.0664258219686,1225.4666666666667,12375
2014,GoC,Sonora,2607010861,450,1,0,0,1,0,1,2130.7845824068067,8,sometimes,0,1,0,16.08256941683663,28.25,1942.2166666666667,1426.649634484072,1347.8833333333334,9589
2014,GoC,Sonora,2607100043,402,1,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,790.4166666666667,925.4965160191944,714.5166666666667,1227
2014,GoC,Sonora,2607100142,450,1,0,0,1,0,0,0,3,sometimes,0,1,0,16.08256941683663,28.25,2338.066666666666,1243.84811055618,1742.6499999999999,NA
2014,GoC,Sonora,2607101918,503,1,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,1676.3833333333334,1274.0661042060867,1233.5,NA
2014,GoC,Sonora,2607603012,2267,5,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,4666.983333333333,4175.270689261786,3642.9666666666667,83961
2014,GoC,Sonora,2607603699,540,1,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,1284.15,1202.0703609086672,1102.75,13621
2014,GoC,Sonora,2607603707,2710,5,0,0,1,0,1,112870.70330806341,7,sometimes,0,1,0,16.08256941683663,28.25,8059.116666666667,5982.602725364782,5176.533333333333,180560
2014,GoC,Sonora,2607603772,520,1,0,0,1,0,0,0,7,sometimes,0,1,0,16.08256941683663,28.25,509.29999999999995,778.2395255568667,407.01666666666665,15649
2014,GoC,Sonora,2607603780,520,1,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,782.866666666667,986.5991301019361,460.7,NA
2014,GoC,Sonora,2607603798,1510,3,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,6124.866666666667,4070.7097532235857,4549.883333333333,NA
2014,GoC,Sonora,2607604549,503,1,0,0,1,0,0,0,3,sometimes,0,1,0,16.08256941683663,28.25,2988.5500000000006,2191.3238095638703,2246.866666666667,NA
2014,GoC,Sonora,2607604572,624,1,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,292.9166666666667,1572.2467478049384,266.8833333333333,NA
2014,GoC,Sonora,2607604754,450,1,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,1344.0000000000002,777.351981563281,837.6999999999999,NA
2014,GoC,Sonora,2609001850,365,1,0,0,1,0,0,0,1,sometimes,0,1,0,16.08256941683663,28.25,60.78333333333333,358.8945679630909,60.78333333333333,5000
2014,GoC,Sonora,2609002015,425,1,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,1069.9,543.7182187200724,1036.2833333333333,23910
2014,GoM,Tamaulipas,0402006290,1300,3,0,0,1,0,1,94485.07633986753,8,sometimes,0,1,0,16.08256941683663,28.25,2584.7,3434.3180242948974,2321.6666666666665,111494
2014,GoM,Tamaulipas,2808000679,402,1,0,0,1,0,1,86936.01096219772,9,always,1,0,0,16.08256941683663,28.25,1792.5000000000005,1061.826252117591,1198,31020
2014,GoM,Tamaulipas,2808000885,730,2,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,3231.133333333333,1361.6658860720033,2208.1833333333334,32341
2014,GoM,Tamaulipas,2808001503,5565,14,0,0,1,0,1,655551.0966673284,9,always,1,0,0,16.08256941683663,28.25,30797.549999999992,8768.336949032891,16128.633333333333,389569
2014,GoM,Tamaulipas,2808001784,365,1,0,0,1,0,0,0,0,never,0,0,1,16.08256941683663,28.25,1448.583333333333,1132.428689998822,1116.7833333333333,10309
2014,GoM,Tamaulipas,2808002543,502,1,0,0,1,0,1,947814.3803550057,9,always,1,0,0,16.08256941683663,28.25,2951.8000000000006,1016.3013200944591,1461.85,255645
2014,GoM,Tamaulipas,2808002758,965,2,0,0,1,0,1,200853.84269361533,9,always,1,0,0,16.08256941683663,28.25,4057.816666666665,1257.1857775407382,2082.866666666667,85469
2014,GoM,Tamaulipas,2808002790,1132,3,0,0,1,0,1,63071.22363924148,9,always,1,0,0,16.08256941683663,28.25,7552.283333333333,1918.578681369885,4179.3499999999995,88171
2014,GoM,Tamaulipas,2808003475,790,2,0,0,1,0,1,163913.10006358297,9,always,1,0,0,16.08256941683663,28.25,4598.7,2683.014620460759,3033.55,76378
2014,GoM,Tamaulipas,2808004220,1936,5,0,0,1,0,1,224925.6205188625,9,always,1,0,0,16.08256941683663,28.25,7795.4000000000005,2794.0189674027624,3908.4166666666665,97218
2014,GoM,Tamaulipas,2808004226,1132,3,0,0,1,0,1,121320.78616629384,9,always,1,0,0,16.08256941683663,28.25,4005.3999999999987,3268.7360624508897,2444.3333333333335,48310
2014,GoM,Tamaulipas,2808004283,1080,2,0,0,1,0,1,271975.7792807847,9,always,1,0,0,16.08256941683663,28.25,5051.216666666667,980.1815874982235,2023.1333333333332,105998
2014,GoM,Tamaulipas,2808004564,425,1,0,0,1,0,1,74857.50635792599,9,always,1,0,0,16.08256941683663,28.25,2297.7333333333336,790.1097376072483,1431.4166666666667,19710
2014,GoM,Tamaulipas,2808004598,365,1,0,0,1,0,1,20650.346581496822,9,always,1,0,0,16.08256941683663,28.25,1596.8333333333333,632.0597365409141,1158.5,15975
2014,GoM,Tamaulipas,2808004622,1500,3,0,0,1,0,1,239865.46441950908,9,always,1,0,0,16.08256941683663,28.25,7439.333333333336,1770.3279464998463,3001.6166666666663,113747
2014,GoM,Tamaulipas,2808004812,405,1,0,0,1,0,1,77645.30314642805,9,always,1,0,0,16.08256941683663,28.25,1514.6000000000001,1455.596725540259,1190.4833333333333,23135
2014,GoM,Tamaulipas,2808004895,787,2,0,0,1,0,1,6270.5946282257455,9,always,1,0,0,16.08256941683663,28.25,3495.150000000001,1069.9923804595128,1609.7666666666667,45919
2014,GoM,Tamaulipas,2808004986,365,1,0,0,1,0,1,42993.14491701962,6,sometimes,0,1,0,16.08256941683663,28.25,1924.6333333333332,608.5697639727424,943.25,19660
2014,GoM,Tamaulipas,2808005041,2860,7,0,0,1,0,1,332924.984994187,9,always,1,0,0,16.08256941683663,28.25,11247.149999999998,4681.998743078451,5758.016666666666,178861
2014,GoM,Tamaulipas,2808005058,834,2,0,0,1,0,1,85839.046531439,9,always,1,0,0,16.08256941683663,28.25,5432.933333333334,1421.3962398810809,2422.616666666667,67891
2014,GoM,Tamaulipas,2808005066,827,2,0,0,1,0,1,59661.96830739058,9,always,1,0,0,16.08256941683663,28.25,2616.4833333333327,1728.6518024696345,1578.9,28211
2014,GoM,Tamaulipas,2808005082,1330,3,0,0,1,0,1,113966.53537901549,9,always,1,0,0,16.08256941683663,28.25,8325.433333333334,2939.9955126982723,4900.716666666667,87144
2014,GoM,Tamaulipas,2808005546,2092,5,0,0,1,0,1,54548.08530961425,9,always,1,0,0,16.08256941683663,28.25,8843.099999999999,3943.284232277588,5886.433333333333,79876
2014,GoM,Tamaulipas,2808005553,1210,3,0,0,1,0,1,252496.75542401665,9,always,1,0,0,16.08256941683663,28.25,5902.733333333332,2162.536568984909,3413.05,123317
2014,GoM,Tamaulipas,2808005579,320,1,0,0,1,0,1,7792.583615659179,7,sometimes,0,1,0,16.08256941683663,28.25,1263.3000000000002,1117.5507833764161,875.9333333333334,9750
2014,GoM,Tamaulipas,2808005629,1221,3,0,0,1,0,1,116852.22649918927,9,always,1,0,0,16.08256941683663,28.25,7139.58333333333,2095.18710273403,3551.0166666666664,78330
2014,GoM,Tamaulipas,2808005702,730,2,0,0,1,0,1,30741.340558682776,9,always,1,0,0,16.08256941683663,28.25,3882.6333333333323,1168.898955514657,1949.1333333333332,58930
2014,GoM,Tamaulipas,2808005876,440,1,0,0,1,0,1,219312.525133208,9,always,1,0,0,16.08256941683663,28.25,3049.216666666667,521.5345006946657,1462.6,89218
2014,GoM,Tamaulipas,2808005959,3199,7,0,0,1,0,0,0,5,sometimes,0,1,0,16.08256941683663,28.25,13676.466666666664,6956.823325688987,9063.666666666666,21552
2014,GoM,Tamaulipas,2808006015,850,2,0,0,1,0,1,32144.407414594112,9,always,1,0,0,16.08256941683663,28.25,4101,2103.08929768272,2507.9166666666665,39246
2014,GoM,Tamaulipas,2808006023,400,1,0,0,1,0,1,22525.437014014813,5,sometimes,0,1,0,16.08256941683663,28.25,2235.7999999999993,1661.8806265582014,1959.0166666666667,25375
2014,GoM,Tamaulipas,2808006049,730,2,0,0,1,0,1,124194.30137456815,9,always,1,0,0,16.08256941683663,28.25,4962.0999999999985,1255.7286992022273,2346.25,64953
2014,GoM,Tamaulipas,2808006130,425,1,0,0,1,0,1,27274.042654807126,9,always,1,0,0,16.08256941683663,28.25,1933.8499999999997,769.5968153435081,808.65,17895
2014,GoM,Tamaulipas,2808006189,2037,5,0,0,1,0,1,193846.3131735862,9,always,1,0,0,16.08256941683663,28.25,13777.616666666665,3368.9547743416515,6861.133333333333,193024
2014,GoM,Tamaulipas,2808006197,1365,3,0,0,1,0,1,179752.98737183822,9,always,1,0,0,16.08256941683663,28.25,4840.149999999999,2047.7681792886929,3076.1,66193
2014,GoM,Tamaulipas,2808006247,365,1,0,0,1,0,1,24875.388010612034,9,always,1,0,0,16.08256941683663,28.25,2057.8666666666663,702.5594058731946,945.0666666666667,25571
2014,GoM,Tamaulipas,2808006270,1230,3,0,0,1,0,1,89346.84151829226,9,always,1,0,0,16.08256941683663,28.25,7223.750000000002,2434.8081577153052,4505.966666666666,89357
2014,GoM,Tamaulipas,2808006452,402,1,0,0,1,0,1,88566.60908377438,9,always,1,0,0,16.08256941683663,28.25,1653.0666666666666,500.4165646610374,696.0833333333334,21567
2014,GoM,Tamaulipas,2808006494,767,2,0,0,1,0,1,10714.802471531371,9,always,1,0,0,16.08256941683663,28.25,3733.9,1310.5557616020315,2099.016666666667,32203
2014,GoM,Tamaulipas,2808006551,402,1,0,0,1,0,1,24777.980715416295,9,always,1,0,0,16.08256941683663,28.25,1387.1833333333334,718.7313914758869,1137.5,24296
2014,GoM,Tamaulipas,2808006619,922,2,0,0,1,0,1,183038.04840231454,9,always,1,0,0,16.08256941683663,28.25,5228.033333333332,1555.2757009876902,2708.883333333333,68493
2014,GoM,Tamaulipas,2808006668,402,1,0,0,1,0,1,72568.4349208261,9,always,1,0,0,16.08256941683663,28.25,2034.65,637.6808769305885,838.6333333333333,31482
2014,GoM,Tamaulipas,2808006718,365,1,0,0,1,0,1,59661.96830739058,9,always,1,0,0,16.08256941683663,28.25,1625.1666666666667,808.0369842053872,1470.1666666666667,22006
2014,GoM,Tamaulipas,2808006726,365,1,0,0,1,0,1,79046.99412429475,9,always,1,0,0,16.08256941683663,28.25,1907.0833333333333,732.042332644041,1036.35,16285
2014,GoM,Tamaulipas,2808006734,365,1,0,0,1,0,1,33605.51684253021,9,always,1,0,0,16.08256941683663,28.25,2208.599999999999,524.8406710585581,1264.7333333333333,24741
2014,GoM,Tamaulipas,2808006833,1307,3,0,0,1,0,1,157465.89383325548,9,always,1,0,0,16.08256941683663,28.25,8219.95,1457.1726095067354,3268.9666666666667,119970
2014,GoM,Tamaulipas,2808006858,2642,6,0,0,1,0,1,494220.2639993845,9,always,1,0,0,16.08256941683663,28.25,14484.949999999999,6035.486830868303,8070.116666666667,193417
2014,GoM,Tamaulipas,2808006866,3567,8,0,0,1,0,1,743152.886492189,9,always,1,0,0,16.08256941683663,28.25,19851.86666666667,8199.327579161196,11357.016666666666,301424
2014,GoM,Tamaulipas,2808007005,790,2,0,0,1,0,1,33118.48036655151,9,always,1,0,0,16.08256941683663,28.25,3859.7000000000003,1936.2118500640422,2512,43772
2014,GoM,Tamaulipas,2808007013,1835,5,0,0,1,0,1,74029.5443487622,9,always,1,0,0,16.08256941683663,28.25,8240.333333333336,3907.8261293725077,5428.616666666667,88614
2014,GoM,Tamaulipas,2808007252,1095,3,0,0,1,0,1,54158.45612883129,9,always,1,0,0,16.08256941683663,28.25,5392.899999999998,1803.1668139110755,3179.983333333333,63897
2014,GoM,Tamaulipas,2808007260,735,2,0,0,1,0,1,74808.80271032812,9,always,1,0,0,16.08256941683663,28.25,3283.633333333333,1667.1876934763172,2141.25,43663
2014,GoM,Tamaulipas,2808007492,827,2,0,0,1,0,1,87276.9364953828,8,sometimes,0,1,0,16.08256941683663,28.25,5033.699999999999,1093.437679884522,2101.3,45622
2014,GoM,Tamaulipas,2808007500,730,2,0,0,1,0,1,46755.50169395507,9,always,1,0,0,16.08256941683663,28.25,3247.7499999999986,1453.117972038629,1948.6,27109
2014,GoM,Tamaulipas,2808007518,882,2,0,0,1,0,1,88103.25475644015,9,always,1,0,0,16.08256941683663,28.25,5476.516666666665,1067.097055470256,2630.0166666666664,83040
2014,GoM,Tamaulipas,2808007526,402,1,0,0,1,0,1,61951.03974449047,9,always,1,0,0,16.08256941683663,28.25,1837.6333333333328,884.2034659609325,1277.6166666666666,19637
2014,GoM,Tamaulipas,2808007542,1392,3,0,0,1,0,1,201450.46237668922,9,always,1,0,0,16.08256941683663,28.25,6425.8,3040.0687520594183,4508.55,59883
2014,GoM,Tamaulipas,2808007690,1864,4,0,0,1,0,1,278436.31813464215,9,always,1,0,0,16.08256941683663,28.25,10819.9,2740.8290011407626,5211.5,98401
2014,GoM,Tamaulipas,2808007708,365,1,0,0,1,0,1,78351.99307307314,8,sometimes,0,1,0,16.08256941683663,28.25,2727.9833333333313,453.120734938934,1048.8833333333332,33020
2014,GoM,Tamaulipas,2808007898,822,2,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,5161.433333333332,2805.9552330176157,3649.8166666666666,NA
2014,GoM,Tamaulipas,2808007906,1258,3,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,7786.433333333328,2965.5498595392237,4814.9,NA
2014,GoM,Tamaulipas,2808007914,925,2,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,6671.066666666666,3016.63933787086,4767.666666666666,NA
2014,GoM,Tamaulipas,2808007922,1206,3,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,8917.133333333337,4045.2231921645252,6423.066666666667,NA
2014,GoM,Tamaulipas,2808007963,520,1,0,0,1,0,0,0,4,sometimes,0,1,0,16.08256941683663,28.25,2567.483333333332,1823.4205089625516,1809.2,NA
2014,GoM,Tamaulipas,2808008029,402,1,0,0,1,0,0,0,3,sometimes,0,1,0,16.08256941683663,28.25,2835.6500000000015,763.6178057252523,1527.5166666666667,NA
2014,GoM,Tamaulipas,3010002552,730,2,0,0,1,0,1,11506.236744996755,9,always,1,0,0,16.08256941683663,28.25,2688.4833333333336,2173.9209148826612,2066.4,25577
2014,GoM,Veracruz,0402006571,1712,4,0,0,1,0,1,23255.991727982862,8,sometimes,0,1,0,16.08256941683663,28.25,7742.449999999999,3032.8494106125395,4852.6,157784
2014,GoM,Veracruz,2508010366,375,1,0,0,1,0,1,25812.933226871028,7,sometimes,0,1,0,16.08256941683663,28.25,1186.1999999999998,1166.1933205528348,1023.2833333333333,16120
2014,GoM,Veracruz,3001000581,365,1,0,0,1,0,1,33556.813194932336,9,always,1,0,0,16.08256941683663,28.25,1605.3166666666662,1136.3312101643216,1510.2,22526
2014,GoM,Veracruz,3001004716,930,2,0,0,1,0,0,0,8,sometimes,0,1,0,16.08256941683663,28.25,2786.5833333333335,2350.1060152330765,2386.633333333333,16317
